pebble_id,initial_x,initial_y,initial_z,initial_radius_xy,height_bin,event_count,total_new_broken_bonds,first_event_timestep,first_event_top_displacement_mm,first_event_force_N,last_event_top_displacement_mm
314,0.00419559,0.0025007,0.00250886,0.004884309156687361,5,0,0,,,,
315,0.000275451,0.0027752,0.00251675,0.0027888363690616556,5,0,0,,,,
316,-0.00267382,-0.00319575,0.00252362,0.004166789106122362,5,0,0,,,,
317,0.00328925,0.0050002,0.00253399,0.005985078579475795,5,0,0,,,,
318,0.00385746,-0.00254953,0.00254877,0.004623862116510396,5,0,0,,,,
319,-0.00296992,-0.00500008,0.00255977,0.0058156018444181674,5,0,0,,,,
320,0.00250735,-0.00356839,0.00256041,0.004361216712638802,5,0,0,,,,
321,-0.00136939,-4.08869e-05,0.00256555,0.0013700002593764755,5,0,0,,,,
322,-0.00121492,-0.00283755,0.00258836,0.0030867006024070426,5,0,0,,,,
323,-0.00196827,0.00208618,0.00262369,0.002868141172484367,5,0,0,,,,
324,0.0050001,0.000921519,0.00263151,0.005084308928198699,5,0,0,,,,
325,0.0013467,0.000617701,0.00263695,0.0014816056882318589,5,0,0,,,,
326,0.00290206,0.00352794,0.00265152,0.004568184856942634,5,0,0,,,,
327,0.00135855,0.00275226,0.00265524,0.0030692984882705688,5,0,0,,,,
328,0.00389309,0.0042136,0.00266133,0.00573677389375771,5,0,0,,,,
