pebble_id,proxy_atom_id,x,y,z,radius,source_timestep
198,251,-0.00245909,-0.00130705,0.00161734,0.0005,350000
199,304,-0.000805373,-0.0029387,0.00164474,0.0005,350000
200,75,0.00218149,-0.00187419,0.00165357,0.0005,350000
201,539,-0.00402505,0.00500051,0.00166173,0.0005,350000
202,101,0.000970956,0.00440135,0.00167357,0.0005,350000
203,119,-0.00383363,-0.00447802,0.00168164,0.0005,350000
204,256,-0.00339287,-0.00245457,0.0016906,0.0005,350000
205,121,-0.00156284,-0.000874608,0.0017113,0.0005,350000
206,505,0.00188583,-0.00056588,0.00171195,0.0005,350000
207,83,0.00193573,0.00414212,0.00171349,0.0005,350000
208,419,0.00132872,0.00186998,0.00172579,0.0005,350000
209,155,-0.00232758,-0.000189623,0.00172677,0.0005,350000
210,103,0.00387586,0.00500008,0.00173052,0.0005,350000
211,610,-0.00433066,-0.00202427,0.00173122,0.0005,350000
212,384,-0.000231503,-0.00212779,0.00175741,0.0005,350000
213,237,-0.00183514,0.00330493,0.00176802,0.0005,350000
214,95,0.00201179,-0.00374303,0.00176877,0.0005,350000
215,632,-0.00303301,0.00499448,0.00178554,0.0005,350000
216,1,0.00500026,0.00383225,0.00179167,0.0005,350000
217,179,0.00250884,0.000699791,0.00179298,0.0005,350000
218,659,-0.00216706,-0.0040506,0.00180199,0.0005,350000
219,207,0.000257861,0.000184917,0.00180445,0.0005,350000
220,475,0.00102672,-0.00405603,0.00181491,0.0005,350000
221,290,0.00039647,0.00230598,0.00181758,0.0005,350000
222,321,0.00319163,-0.00174838,0.00183492,0.0005,350000
223,3,-0.00410063,0.000125438,0.00184703,0.0005,350000
224,391,0.00500034,0.00138719,0.00185855,0.0005,350000
225,385,0.00386132,0.00318594,0.00186567,0.0005,350000
226,39,-0.0034426,-0.00062593,0.0018881,0.0005,350000
227,469,0.0050001,-0.00138939,0.00189853,0.0005,350000
228,97,-0.00500018,0.00500027,0.00193125,0.0005,350000
229,194,0.000583435,-0.00291707,0.00194966,0.0005,350000
230,107,0.00201619,-0.00475525,0.0019851,0.0005,350000
231,32,-0.000374016,0.00311796,0.00198861,0.0005,350000
232,286,-0.000288848,0.00494574,0.00199001,0.0005,350000
233,124,0.00149249,-0.00250521,0.00200944,0.0005,350000
234,111,-0.00404996,0.00336874,0.00201757,0.0005,350000
235,136,-0.00244833,0.000798006,0.00201955,0.0005,350000
236,108,0.00291541,0.00196683,0.00202803,0.0005,350000
237,221,0.00403617,0.00159795,0.0020291,0.0005,350000
